U_ID,MOD_ID,GLAC_ID,MOD_H,GLAC_H,DEBRIS,FRAC_GLAC,ICE_DEPTH
1971,40895,1452,5512,5596.9,0,0.1250343143980801,84.9
1972,40895,1469,5512,5526.34,0,0.06949343354661018,14.34
1973,40896,1452,4895,4979.9,0,0.5630955996428388,84.9
1974,40896,1455,4895,4945.39,1,0.09891846547219903,50.39
1975,40897,1455,4516,4566.39,1,0.37162357293448595,50.39
1976,40898,1455,4417,4467.39,1,0.5980696994631848,50.39
1977,40899,1455,4335,4385.39,1,0.05379209061769722,50.39
1978,40907,1462,5161,5185.08,0,0.013003333748243981,24.08
1979,40908,1462,5269,5293.08,0,0.02002025546452403,24.08
1980,40918,1464,5363,5385,0,0.20977290729601308,22
1981,40918,1465,5363,5418.97,0,0.24087424214784428,55.97
1982,40919,1456,5440,5484.6,0,0.0029908525924502174,44.6
1983,40919,1465,5440,5495.97,0,0.9350818854159116,55.97
1984,40919,1470,5440,5495.8,0,0.0015145416206312366,55.8
1985,40920,1456,5492,5536.6,0,0.3963931340373621,44.6
1986,40920,1465,5492,5547.97,0,0.12880065930631227,55.97
1987,40920,1466,5492,5537.34,0,0.03549286955683911,45.34
1988,40920,1470,5492,5547.8,0,0.25343492214577085,55.8
1989,40921,1466,5476,5521.34,0,0.4496252554205656,45.34
1990,40921,1470,5476,5531.8,0,0.05846413371059624,55.8
1991,40921,1471,5476,5510.38,0,0.24468902939029039,34.38
1992,40922,1459,5305,5343.98,1,0.007861629936590791,38.98
1993,40922,1466,5305,5350.34,0,0.10185483713222551,45.34
1994,40922,1466,5305,5350.34,0,0.01019431865441054,45.34
1995,40922,1471,5305,5339.38,0,0.006923602820088155,34.38
1996,40923,1466,5148,5193.34,0,0.012102846002057195,45.34
1997,40923,1467,5148,5168.49,0,0.1785644686588091,20.49
1998,40923,1472,5148,5165.53,0,0.01589433573076129,17.53
1999,40923,1473,5148,5157.24,0,0.0014513529406301677,9.24
2000,40924,1467,5103,5123.49,0,1.3526052296976559e-4,20.49
2001,40924,1472,5103,5120.53,0,0.009558295537924045,17.53
2002,41174,1468,6583,6614.53,0,0.3219405866894312,31.53
2003,41174,1474,6583,6633.49,0,6.461875563580542e-4,50.49
2004,41175,1452,5451,5535.9,0,0.02210312219666876,84.9
2005,41175,1468,5451,5482.53,0,0.007981310714384657,31.53
2006,41175,1469,5451,5465.34,0,0.018172658453039826,14.34
2007,41175,1474,5451,5501.49,0,0.41512000289162115,50.49
2008,41175,1475,5451,5457.48,0,0.02624642269967607,6.48
2009,41176,1452,5008,5092.9,0,0.023801740373820067,84.9
2010,41176,1474,5008,5058.49,0,0.18298589280706762,50.49
2011,41176,1476,5008,5041.94,1,0.021516542740389704,33.94
2012,41178,1455,4396,4446.39,1,0.029531519104682373,50.39
2013,41179,1455,4338,4388.39,1,0.003011783902738243,50.39
2014,41188,1477,5167,5205.98,0,5.19078167360276e-5,38.98
2015,41189,1477,5176,5214.98,0,0.13609592124639452,38.98
2016,41190,1477,5257,5295.98,0,0.2792591374076409,38.98
2017,41190,1478,5257,5298.75,0,0.22215251806300879,41.75
2018,41191,1478,5223,5264.75,0,0.21852360357711487,41.75
2019,41192,1479,5076,5113.78,0,0.06977151345144958,37.78
2020,41193,1479,5164,5201.78,0,0.20450364576255903,37.78
2021,41198,1465,5208,5263.97,0,0.043641468096089084,55.97
2022,41199,1465,5278,5333.97,0,0.04054517665463686,55.97
2023,41199,1470,5278,5333.8,0,0.12293071957401186,55.8
2024,41200,1470,5229,5284.8,0,0.8794923512182524,55.8
2025,41201,1470,5300,5355.8,0,0.18555208688694239,55.8
2026,41201,1471,5300,5334.38,0,0.34905213306468724,34.38
2027,41203,1472,5025,5042.53,0,0.04311873214364471,17.53
2028,41203,1473,5025,5034.24,0,0.04022115496889874,9.24
2029,41204,1472,5216,5233.53,0,0.061167717222254725,17.53
2030,41209,1480,5001,5008.97,0,0.03361830585287523,7.97
2031,41209,1481,5001,5013.64,0,0.023936653454370797,12.64
2032,41454,1468,6401,6432.53,0,0.0018748556653670966,31.53
2033,41454,1474,6401,6451.49,0,0.016924299553923876,50.49
2034,41454,1482,6401,6496.36,0,0.07553817719995976,95.36
2035,41454,1483,6401,6420.33,0,0.08673362901245057,19.33
2036,41454,1484,6401,6407.27,0,0.024864432403925805,6.27
2037,41455,1474,5388,5438.49,0,0.533013425930746,50.49
2038,41455,1483,5388,5407.33,0,0.004035528978289803,19.33
2039,41456,1474,4723,4773.49,0,0.49563215025717766,50.49
2040,41456,1476,4723,4756.94,1,0.2967998774692044,33.94
2041,41457,1476,4418,4451.94,1,0.2558107142678541,33.94
2042,41458,1485,4359,4423.81,1,6.359897040072828e-4,64.81
2043,41459,1485,4410,4474.81,1,0.048279901820532975,64.81
2044,41468,1477,5235,5273.98,0,0.03939817231398355,38.98
2045,41469,1477,5314,5352.98,0,0.33083597105242873,38.98
2046,41470,1477,5521,5559.98,0,0.04222748846467585,38.98
2047,41470,1478,5521,5562.75,0,0.40299397888899363,41.75
2048,41470,1486,5521,5537.34,0,0.013522068970181048,16.34
2049,41470,1487,5521,5544.79,0,1.915407559389714e-4,23.79
2050,41470,1488,5521,5529.63,0,0.03767195895250607,8.63
2051,41471,1478,5378,5419.75,0,0.14606867774015664,41.75
2052,41471,1486,5378,5394.34,0,0.08723549159844965,16.34
2053,41471,1487,5378,5401.79,0,0.24947321277926024,23.79
2054,41471,1489,5378,5397.84,0,0.01029347208214365,19.84
2055,41471,1490,5378,5401.66,0,0.21864395598176123,23.66
2056,41472,1479,5145,5182.78,0,0.06675368405564676,37.78
2057,41472,1489,5145,5164.84,0,0.12366230668692338,19.84
2058,41472,1490,5145,5168.66,0,0.022491157082023566,23.66
2059,41472,1491,5145,5168.83,0,0.20794253572235255,23.83
2060,41473,1479,5448,5485.78,0,0.42265195634248853,37.78
2061,41473,1491,5448,5471.83,0,0.03751221176107181,23.83
2062,41479,1470,5168,5223.8,0,0.08904915644434094,55.8
2063,41479,1492,5168,5183.9,0,5.118066399085801e-4,15.9
2064,41480,1470,5297,5352.8,0,0.5509585114224689,55.8
2065,41480,1492,5297,5312.9,0,0.10636547045771917,15.9
2066,41480,1493,5297,5316.44,0,0.0028617519466001542,19.44
2067,41480,1494,5297,5317.86,0,0.05933257471458614,20.86
2068,41480,1495,5297,5331.1,0,0.02516732242286345,34.1
2069,41481,1470,5257,5312.8,0,0.024100070603780447,55.8
2070,41481,1493,5257,5276.44,0,4.3100089942500926e-4,19.44
2071,41481,1495,5257,5291.1,0,0.0015404205521941186,34.1
2072,41481,1495,5257,5291.1,0,0.4272554279417326,34.1
2073,41481,1496,5257,5291.05,1,0.15598028984588477,34.05
2074,41482,1495,5103,5137.1,0,0.02430146505590249,34.1
2075,41482,1496,5103,5137.05,1,0.21991664433396374,34.05
2076,41488,1481,5082,5094.64,0,0.0051777752149321605,12.64
2077,41488,1497,5082,5100.68,0,0.14809665849097794,18.68
2078,41488,1498,5082,5109.48,0,0.07829293568113446,27.48
2079,41489,1481,5050,5062.64,0,0.04044971025598666,12.64
2080,41489,1499,5050,5076.05,0,0.003741449699323624,26.05
2081,41734,1482,6444,6539.36,0,0.43070102850742636,95.36
2082,41734,1483,6444,6463.33,0,0.033000213853606956,19.33
2083,41735,1482,5578,5673.36,0,0.41143492947985444,95.36
2084,41735,1483,5578,5597.33,0,0.035009494669836015,19.33
2085,41736,1474,5131,5181.49,0,6.97502499928698e-4,50.49
2086,41736,1476,5131,5164.94,1,0.008265512500032782,33.94
2087,41736,1482,5131,5226.36,0,0.15167948506278411,95.36
2088,41738,1485,4464,4528.81,1,0.09780943200228666,64.81
2089,41739,1485,4457,4521.81,1,0.6872452409599126,64.81
2090,41750,1486,5144,5160.34,0,0.002057364302680362,16.34
2091,41751,1486,5255,5271.34,0,0.010450617659017444,16.34
2092,41751,1489,5255,5274.84,0,0.0024009541097595355,19.84
2093,41751,1490,5255,5278.66,0,0.005923937317240983,23.66
2094,41751,1500,5255,5317.82,0,0.0065652056768741454,62.82
2095,41751,1501,5255,5279.32,0,0.09424849669449403,24.32
2096,41751,1502,5255,5265.6,0,0.051633247158647984,10.6
2097,41751,1503,5255,5298.51,1,0.11513864206913113,43.51
2098,41752,1489,5360,5379.84,0,0.031234191311672328,19.84
2099,41752,1491,5360,5383.83,0,0.003109909354491159,23.83
2100,41752,1500,5360,5422.82,0,0.42931172162103654,62.82
2101,41752,1501,5360,5384.32,0,0.16877029768399404,24.32
2102,41752,1503,5360,5403.51,1,0.010489784716214054,43.51
2103,41753,1491,5309,5332.83,0,0.0024322424725797026,23.83
2104,41753,1500,5309,5371.82,0,0.13992302582509303,62.82
2105,41753,1504,5309,5348.8,0,0.06311504313548655,39.8
2106,41754,1504,5216,5255.8,0,0.005269709459567442,39.8
2107,41754,1505,5216,5256.71,0,0.3674002932633609,40.71
2108,41754,1506,5216,5237.01,0,0.021885266522106716,21.01
2109,41755,1506,5192,5213.01,0,0.09368835894316528,21.01
2110,41755,1507,5192,5226.24,0,0.2411736821211651,34.24
2111,41756,1507,5231,5265.24,0,0.03310385721469799,34.24
2112,41756,1508,5231,5278.03,0,0.2867133744984418,47.03
2113,41757,1508,5339,5386.03,0,0.45439657932585026,47.03
2114,41757,1509,5339,5360.9,0,0.009634479989096523,21.9
2115,41757,1510,5339,5365.7,0,0.27369694824223223,26.7
2116,41758,1509,5167,5188.9,0,0.00822550831556227,21.9
2117,41758,1510,5167,5193.7,0,0.04156943735923153,26.7
2118,41760,1493,5253,5272.44,0,0.06492580691280204,19.44
2119,41760,1494,5253,5273.86,0,0.12720571494092792,20.86
2120,41761,1493,5339,5358.44,0,0.09228609925564565,19.44
2121,41761,1495,5339,5373.1,0,0.11046466768906266,34.1
2122,41761,1496,5339,5373.05,1,0.09546696024846646,34.05
2123,41762,1496,5216,5250.05,1,0.11531096367222816,34.05
2124,41767,1511,4985,5018.23,0,0.10272666749271611,33.23
2125,41768,1498,5149,5176.48,0,0.2697666339050457,27.48
2126,41768,1499,5149,5175.05,0,0.08568937173905224,26.05
2127,41768,1511,5149,5182.23,0,0.3454862055521456,33.23
2128,41769,1499,4985,5011.05,0,0.20079400501248662,26.05
2129,41769,1512,4985,5006.21,0,0.0033974571160301564,21.21
2130,42013,1482,6251,6346.36,0,0.28983673303204777,95.36
2131,42014,1482,6149,6244.36,0,0.7393006664060326,95.36
2132,42015,1482,5287,5382.36,0,0.5910749191322273,95.36
2133,42016,1482,4887,4982.36,0,0.35348586228138207,95.36
2134,42016,1485,4887,4951.81,1,0.0025602332751601935,64.81
2135,42017,1485,4814,4878.81,1,0.08803781691932679,64.81
2136,42018,1482,4456,4551.36,0,0.05326846401695162,95.36
2137,42018,1485,4456,4520.81,1,0.554264823204305,64.81
2138,42019,1482,4457,4552.36,0,7.777480742172338e-4,95.36
2139,42019,1485,4457,4521.81,1,0.636577850431025,64.81
2140,42025,1513,5363,5413.74,0,0.06585297820670903,50.74
2141,42026,1513,5301,5351.74,0,0.08980687243580422,50.74
2142,42026,1514,5301,5333.31,0,0.018562598579533397,32.31
2143,42027,1514,5209,5241.31,0,0.0016823850478259847,32.31
2144,42031,1503,5196,5239.51,1,0.31502474152242765,43.51
2145,42032,1500,5246,5308.82,0,0.06503786834343077,62.82
2146,42032,1500,5246,5308.82,0,0.3941911500496864,62.82
2147,42032,1503,5246,5289.51,1,0.47303887305957826,43.51
2148,42033,1500,5559,5621.82,0,9.22515833193902e-5,62.82
2149,42033,1500,5559,5621.82,0,0.10220482761241495,62.82
2150,42033,1504,5559,5598.8,0,0.4473376103456169,39.8
2151,42033,1515,5559,5608.19,0,0.014185425199382007,49.19
2152,42034,1504,5415,5454.8,0,0.3579491578467041,39.8
2153,42034,1505,5415,5455.71,0,0.3734039833911783,40.71
2154,42034,1506,5415,5436.01,0,9.663135479856282e-5,21.01
2155,42034,1515,5415,5464.19,0,0.007942844558052718,49.19
2156,42035,1505,5524,5564.71,0,0.18545008847761524,40.71
2157,42035,1506,5524,5545.01,0,0.0740477060393095,21.01
2158,42035,1507,5524,5558.24,0,0.15314691091539734,34.24
2159,42035,1515,5524,5573.19,0,5.220603345542914e-4,49.19
2160,42035,1516,5524,5542.12,0,0.027102850159849274,18.12
2161,42036,1507,5408,5442.24,0,0.16755569655646385,34.24
2162,42036,1508,5408,5455.03,0,0.35839268525537615,47.03
2163,42036,1516,5408,5426.12,0,0.10724946872372088,18.12
2164,42036,1517,5408,5418.85,0,0.011879645687103271,10.85
2165,42036,1518,5408,5427.33,0,0.027306899381294845,19.33
2166,42036,1519,5408,5476.66,0,0.0036481735365255737,68.66
2167,42037,1508,5528,5575.03,0,0.2583578771014959,47.03
2168,42037,1509,5528,5549.9,0,0.12374968052713224,21.9
2169,42037,1510,5528,5554.7,0,0.009688518056795001,26.7
2170,42037,1518,5528,5547.33,0,0.011271191021816456,19.33
2171,42037,1519,5528,5596.66,0,0.4768046245605929,68.66
2172,42038,1509,5324,5345.9,0,0.06643466052047908,21.9
2173,42038,1519,5324,5392.66,0,0.5816835404178482,68.66
2174,42039,1519,5210,5278.66,0,0.5248682383208467,68.66
2175,42047,1520,5078,5090.74,0,0.064590905786370445,12.74
2176,42048,1499,5318,5344.05,0,0.01037244169998882,26.05
2177,42048,1511,5318,5351.23,0,0.10340433700986207,33.23
2178,42048,1512,5318,5339.21,0,0.012215162258382886,21.21
2179,42048,1520,5318,5330.74,0,0.006052960652012495,12.74
2180,42048,1521,5318,5342.92,0,0.0579055763033246,24.92
2181,42048,1522,5318,5339.61,0,0.1737630296927411,21.61
2182,42049,1499,5183,5209.05,0,0.006501927892304957,26.05
2183,42049,1512,5183,5204.21,0,0.17781895882677987,21.21
2184,42049,1521,5183,5207.92,0,0.21963922082140622,24.92
2185,42049,1522,5183,5204.61,0,0.001966437542067841,21.61
2186,42292,1482,6193,6288.36,0,0.08745028359913826,95.36
2187,42293,1482,6141,6236.36,0,0.9646213716497672,95.36
2188,42294,1482,5858,5953.36,0,0.8626852486197949,95.36
2189,42295,1482,4991,5086.36,0,0.718840861846203,95.36
2190,42296,1482,4595,4690.36,0,0.6359337209223062,95.36
2191,42296,1485,4595,4659.81,1,0.22975404896264057,64.81
2192,42297,1482,4494,4589.36,0,0.17866766410566814,95.36
2193,42297,1485,4494,4558.81,1,0.43493045663361296,64.81
2194,42298,1482,4474,4569.36,0,0.17492496890320255,95.36
2195,42298,1485,4474,4538.81,1,0.4344630859469902,64.81
2196,42299,1485,4509,4573.81,1,0.08013435010291636,64.81
2197,42304,1513,5055,5105.74,0,0.0020079622500855476,50.74
2198,42305,1513,5236,5286.74,0,0.6642828934037062,50.74
2199,42306,1513,5518,5568.74,0,0.4560045592676401,50.74
2200,42306,1514,5518,5550.31,0,0.30214213813074303,32.31
2201,42306,1523,5518,5590.86,0,0.00582843812841177,72.86
2202,42307,1514,5408,5440.31,0,0.19124367614328489,32.31
2203,42307,1523,5408,5480.86,0,0.01582657634710986,72.86
2204,42307,1524,5408,5438.27,0,0.3840362748499964,30.27
2205,42308,1524,5362,5392.27,0,0.05511295999938995,30.27
2206,42308,1525,5362,5397.63,0,0.0451895393256247,35.63
2207,42309,1525,5280,5315.63,0,0.006101102910793619,35.63
2208,42309,1526,5280,5312.76,0,0.17327062186440825,32.76
2209,42311,1500,5403,5465.82,0,0.010732248302824795,62.82
2210,42311,1503,5403,5446.51,1,0.019917804456948303,43.51
2211,42312,1500,5357,5419.82,0,0.6894383895947453,62.82
2212,42312,1503,5357,5400.51,1,0.1692637466521128,43.51
2213,42313,1500,5672,5734.82,0,0.1815912378268987,62.82
2214,42313,1515,5672,5721.19,0,0.2725666089520678,49.19
2215,42314,1515,5463,5512.19,0,0.9085015096128503,49.19
2216,42314,1527,5463,5485.56,1,0.006384838720090687,22.56
2217,42315,1515,5263,5312.19,0,0.12243533931523003,49.19
2218,42315,1527,5263,5285.56,1,5.550445539886132e-4,22.56
2219,42316,1516,5225,5243.12,0,0.004021149332721717,18.12
2220,42316,1517,5225,5235.85,0,0.04159347800302878,10.85
2221,42316,1518,5225,5244.33,0,0.04083019540852518,19.33
2222,42317,1518,5576,5595.33,0,0.07960889773645252,19.33
2223,42317,1519,5576,5644.66,0,0.23239345117773674,68.66
2224,42317,1528,5576,5606.97,0,0.31667042497798426,30.97
2225,42318,1519,5406,5474.66,0,0.8267361687107683,68.66
2226,42318,1528,5406,5436.97,0,0.11476585924446257,30.97
2227,42319,1519,5456,5524.66,0,0.7169791401982158,68.66
2228,42319,1529,5456,5466.97,0,0.05504868089681957,10.97
2229,42319,1530,5456,5474.86,0,0.1250317482706681,18.86
2230,42319,1531,5456,5494.7,0,0.01177769553526491,38.7
2231,42320,1530,5242,5260.86,0,0.023126896183757285,18.86
2232,42320,1531,5242,5280.7,0,0.3215799254969223,38.7
2233,42320,1532,5242,5312.57,0,2.962303824275732e-4,70.57
2234,42320,1533,5242,5249.8,0,0.0071305877567194404,7.8
2235,42321,1533,5230,5237.8,0,0.011927612075766548,7.8
2236,42328,1522,5047,5068.61,0,0.0015901015784712507,21.61
2237,42329,1522,4971,4992.61,0,0.02424931646392867,21.61
2238,42572,1482,6703,6798.36,0,0.40052994680809045,95.36
2239,42573,1482,6427,6522.36,0,1,95.36
2240,42574,1482,6218,6313.36,0,0.9505002578959465,95.36
2241,42575,1482,5622,5717.36,0,0.0893917007270148,95.36
2242,42575,1534,5622,5642.6,0,0.047417267476636916,20.6
2243,42576,1482,5126,5221.36,0,0.02373166971567273,95.36
2244,42576,1534,5126,5146.6,0,0.009699489085472421,20.6
2245,42584,1513,5247,5297.74,0,0.003498343990613008,50.74
2246,42585,1513,5327,5377.74,0,0.2985784847050905,50.74
2247,42586,1513,5419,5469.74,0,0.08718346924749017,50.74
2248,42586,1514,5419,5451.31,0,0.0011182821011729539,32.31
2249,42586,1523,5419,5491.86,0,0.09781194295215793,72.86
2250,42587,1523,5504,5576.86,0,0.7769555453356877,72.86
2251,42588,1523,5515,5587.86,0,0.3164662139843189,72.86
2252,42588,1525,5515,5550.63,0,0.5622781105426755,35.63
2253,42589,1523,5489,5561.86,0,0.0024469404396503234,72.86
2254,42589,1525,5489,5524.63,0,0.04467416303374618,35.63
2255,42589,1526,5489,5521.76,0,0.36013996088053285,32.76
2256,42589,1535,5489,5507.98,0,0.13398098689883203,18.98
2257,42591,1500,5371,5433.82,0,0.2615240660621002,62.82
2258,42592,1500,5531,5593.82,0,0.6156244372209907,62.82
2259,42592,1536,5531,5593.87,0,0.006092372100262961,62.87
2260,42592,1537,5531,5587.95,0,0.01214678119168055,56.95
2261,42592,1538,5531,5570.34,0,0.03572468396493793,39.34
2262,42593,1515,5628,5677.19,0,0.06279649011596432,49.19
2263,42593,1536,5628,5690.87,0,0.04653266181238601,62.87
2264,42593,1537,5628,5684.95,0,0.6789265631647129,56.95
2265,42594,1515,5461,5510.19,0,0.1432774172952324,49.19
2266,42594,1527,5461,5483.56,1,0.05639934890510142,22.56
2267,42594,1537,5461,5517.95,0,0.7610769373591132,56.95
2268,42595,1527,5295,5317.56,1,0.15832903487810493,22.56
2269,42595,1537,5295,5351.95,0,0.1308753207119361,56.95
2270,42596,1539,5212,5255.57,0,0.017669521208159625,43.57
2271,42597,1528,5181,5211.97,0,5.789804572463035e-4,30.97
2272,42598,1519,5351,5419.66,0,0.10041545418967493,68.66
2273,42598,1528,5351,5381.97,0,0.03247556339468062,30.97
2274,42598,1540,5351,5386.59,0,0.3851070764136892,35.59
2275,42599,1519,5566,5634.66,0,0.41984081336559353,68.66
2276,42599,1530,5566,5584.86,0,0.0022154137618876995,18.86
2277,42599,1531,5566,5604.7,0,0.28336057287819355,38.7
2278,42599,1532,5566,5636.57,0,0.006972872138092294,70.57
2279,42599,1540,5566,5601.59,0,0.17363730180684012,35.59
2280,42599,1541,5566,5615.84,0,0.0570425484905839,49.84
2281,42600,1531,5396,5434.7,0,0.1953707862506807,38.7
2282,42600,1532,5396,5466.57,0,0.6756330758140852,70.57
2283,42600,1533,5396,5403.8,0,0.006220727731362917,7.8
2284,42601,1532,5175,5245.57,0,0.31187183090664966,70.57
2285,42601,1533,5175,5182.8,0,0.0077208402229510245,7.8
2286,42852,1482,6570,6665.36,0,0.0019810536314435303,95.36
2287,42853,1482,6685,6780.36,0,0.09676972604966164,95.36
2288,42854,1482,6403,6498.36,0,0.27986584287953375,95.36
2289,42855,1482,6363,6458.36,0,0.5410414369100333,95.36
2290,42855,1534,6363,6383.6,0,0.08203280550598353,20.6
2291,42856,1482,5679,5774.36,0,0.041128994678668214,95.36
2292,42856,1534,5679,5699.6,0,0.042521096141552556,20.6
2293,42856,1542,5679,5720.78,0,0.11503394034855813,41.78
2294,42856,1543,5679,5689.34,0,0.049458375406805866,10.34
2295,42856,1544,5679,5696.6,0,0.12798433367892353,17.6
2296,42857,1542,5241,5282.78,0,0.24244663229183427,41.78
2297,42857,1545,5241,5277.03,1,0.07384590169179532,36.03
2298,42858,1542,4931,4972.78,0,0.03599050291329995,41.78
2299,42858,1545,4931,4967.03,1,0.3238400854708019,36.03
2300,42859,1545,4662,4698.03,1,0.0798314596117977,36.03
2301,42867,1523,5362,5434.86,0,0.740580745542556,72.86
2302,42868,1523,5545,5617.86,0,1,72.86
2303,42869,1523,5568,5640.86,0,0.1812789979025591,72.86
2304,42869,1535,5568,5586.98,0,0.018666790565878152,18.98
2305,42869,1546,5568,5601.37,0,0.5338500558744871,33.37
2306,42870,1546,5389,5422.37,0,0.023930203632234755,33.37
2307,42871,1500,5353,5415.82,0,0.035994097045380154,62.82
2308,42871,1538,5353,5392.34,0,0.26482788891737163,39.34
2309,42872,1500,5669,5731.82,0,0.08314014402358234,62.82
2310,42872,1536,5669,5731.87,0,0.4197527789220959,62.87
2311,42872,1538,5669,5708.34,0,0.44412359231080956,39.34
2312,42873,1536,5717,5779.87,0,0.7992039913479239,62.87
2313,42873,1537,5717,5773.95,0,0.13188150576990912,56.95
2314,42874,1536,5567,5629.87,0,0.003917973107809492,62.87
2315,42874,1537,5567,5623.95,0,0.49912693631869554,56.95
2316,42874,1547,5567,5621.92,0,0.2698750894178301,54.92
2317,42875,1537,5582,5638.95,0,0.07718598874996603,56.95
2318,42875,1539,5582,5625.57,0,0.44808750286553056,43.57
2319,42875,1547,5582,5636.92,0,0.12394124632691488,54.92
2320,42876,1539,5441,5484.57,0,0.46518166044883663,43.57
2321,42878,1540,5325,5360.59,0,0.09635705278247687,35.59
2322,42878,1541,5325,5374.84,0,0.04214491493311124,49.84
2323,42879,1532,5493,5563.57,0,0.031960025694058744,70.57
2324,42879,1540,5493,5528.59,0,6.646186200510711e-4,35.59
2325,42879,1541,5493,5542.84,0,0.8959609277515284,49.84
2326,42880,1532,5557,5627.57,0,0.8502856231426895,70.57
2327,42880,1541,5557,5606.84,0,0.028422461066420712,49.84
2328,42881,1532,5415,5485.57,0,0.9346946213841186,70.57
2329,42882,1532,5233,5303.57,0,0.3966064078082178,70.57
2330,42882,1548,5233,5292.7,0,0.004647264613617212,59.7
2331,42883,1548,5118,5177.7,0,0.1847731135007331,59.7
2332,42884,1548,5141,5200.7,0,0.29678442775281777,59.7
2333,42884,1549,5141,5162.01,1,0.05199783786795661,21.01
2334,42885,1548,4998,5057.7,0,0.08508589902369725,59.7
2335,42885,1549,4998,5019.01,1,0.13754886865652724,21.01
2336,43136,1542,5898,5939.78,0,0.09169754850708343,41.78
2337,43136,1544,5898,5915.6,0,0.002963856125831604,17.6
2338,43136,1550,5898,5970.13,0,0.11388345164354972,72.13
2339,43137,1542,5287,5328.78,0,0.48703302966982126,41.78
2340,43137,1545,5287,5323.03,1,0.014770820155878028,36.03
2341,43137,1550,5287,5359.13,0,0.022570138232975268,72.13
2342,43138,1542,5018,5059.78,0,0.01877927611530572,41.78
2343,43138,1545,5018,5054.03,1,0.18418246402977778,36.03
2344,43139,1550,4890,4962.13,0,0.0024984409850221127,72.13
2345,43140,1550,4555,4627.13,0,0.11605371167319271,72.13
2346,43140,1551,4555,4596.19,1,0.11741065723364055,41.19
2347,43144,1552,5220,5258.26,0,0.06144471828813851,38.26
2348,43145,1552,5313,5351.26,0,0.07515014787753392,38.26
2349,43146,1553,5288,5358.58,0,0.08211772680468112,70.58
2350,43147,1523,5399,5471.86,0,0.2090020551695833,72.86
2351,43147,1553,5399,5469.58,0,0.39400299074682477,70.58
2352,43148,1523,5515,5587.86,0,0.9145486332281828,72.86
2353,43148,1553,5515,5585.58,0,0.08545136677179672,70.58
2354,43149,1523,5563,5635.86,0,0.2586905451538712,72.86
2355,43150,1554,5462,5493.59,0,0.10741558968229592,31.59
2356,43151,1536,5464,5526.87,0,0.01673016031250189,62.87
2357,43151,1538,5464,5503.34,0,0.0706577627166966,39.34
2358,43151,1554,5464,5495.59,0,0.04252639084896911,31.59
2359,43152,1536,5546,5608.87,0,0.9029352909992067,62.87
2360,43152,1538,5546,5585.34,0,0.03208989989543706,39.34
2361,43153,1536,5533,5595.87,0,0.23165568438403308,62.87
2362,43153,1555,5533,5581.49,0,0.1235534175268656,48.49
2363,43154,1547,5539,5593.92,0,0.534020733845558,54.92
2364,43154,1555,5539,5587.49,0,0.20636334219883837,48.49
2365,43155,1539,5504,5547.57,0,0.03839686090861006,43.57
2366,43155,1547,5504,5558.92,0,0.7564143632265776,54.92
2367,43156,1539,5550,5593.57,0,0.1376061959168613,43.57
2368,43156,1547,5550,5604.92,0,0.0017027094515418867,54.92
2369,43159,1541,5284,5333.84,0,0.3952724965385869,49.84
2370,43160,1532,5370,5440.57,0,0.18482978298445477,70.57
2371,43160,1541,5370,5419.84,0,0.14308042965038656,49.84
2372,43160,1556,5370,5405.46,0,0.2027064151057005,35.46
2373,43161,1532,5526,5596.57,0,0.7065688891702294,70.57
2374,43161,1557,5526,5561.82,0,0.2648157849382311,35.82
2375,43162,1532,5377,5447.57,0,0.10181518143948913,70.57
2376,43162,1548,5377,5436.7,0,0.535073264804928,59.7
2377,43162,1557,5377,5412.82,0,0.08867035005911247,35.82
2378,43163,1548,5233,5292.7,0,0.9829991839597821,59.7
2379,43164,1548,5250,5309.7,0,0.11831264338149892,59.7
2380,43164,1558,5250,5283.1,1,0.2757027510504201,33.1
2381,43164,1559,5250,5284.03,0,0.14911467826332153,34.03
2382,43165,1558,5072,5105.1,1,0.2178572293622878,33.1
2383,43165,1559,5072,5106.03,0,0.00570568363739457,34.03
2384,43170,1560,5016,5034.74,0,6.106778844688087e-4,18.74
2385,43416,1542,6002,6043.78,0,2.5047880511917174e-4,41.78
2386,43416,1550,6002,6074.13,0,0.4166092212702632,72.13
2387,43417,1550,5397,5469.13,0,0.7853255686810017,72.13
2388,43418,1550,5023,5095.13,0,0.7286045558955111,72.13
2389,43419,1550,4679,4751.13,0,0.41170378603684715,72.13
2390,43419,1551,4679,4720.19,1,0.22351234642551093,41.19
2391,43420,1550,4673,4745.13,0,0.03671619216312468,72.13
2392,43420,1551,4673,4714.19,1,0.19827158240050566,41.19
2393,43424,1552,5211,5249.26,0,0.33101314887526023,38.26
2394,43424,1561,5211,5278.44,0,0.03354984005874395,67.44
2395,43425,1552,5474,5512.26,0,0.3207783515154496,38.26
2396,43425,1561,5474,5541.44,0,0.017577037699470995,67.44
2397,43425,1562,5474,5518.41,0,0.4170786507188678,44.41
2398,43426,1553,5431,5501.58,0,0.24157669244132937,70.58
2399,43426,1562,5431,5475.41,0,0.386455104557598,44.41
2400,43427,1553,5499,5569.58,0,1,70.58
2401,43428,1523,5558,5630.86,0,0.08301775866960548,72.86
2402,43428,1553,5558,5628.58,0,0.6223173482532054,70.58
2403,43428,1563,5558,5578.96,0,0.15392328774462732,20.96
2404,43428,1564,5558,5604.46,0,0.005217854492198676,46.46
